left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_ankle_pitch,right_ankle_roll
-0.6899285597554314,-0.0741533471837983,-0.2203807391101297,1.1908800464338223,-0.5240000000000000,-0.0015016841741120,-0.2852145209770790,0.0124708262563565,0.0965516331442075,0.8012982763595407,-0.5240000000000000,0.0005644678031758
-0.7103808251393876,-0.0785761190762642,-0.2259189167222826,1.2076375753328987,-0.5240000000000000,-0.0015635109952934,-0.2812159059466754,0.0121181125561404,0.0952283750970096,0.7977923145715350,-0.5240000000000000,0.0005537305010649
-0.7301050829656012,-0.0829541130020308,-0.2311768057864597,1.2233155395378938,-0.5240000000000000,-0.0016246696997995,-0.2776346027720848,0.0118067016201764,0.0940422240695907,0.7946480096326132,-0.5240000000000000,0.0005441098867205
-0.7460815961346531,-0.0865918659801458,-0.2353716538869894,1.2264615976766067,-0.5115904762675175,-0.0016587133406138,-0.2744464886041474,0.0115320445547970,0.0929851525017705,0.7918404576230730,-0.5240000000000000,0.0005356991160089
-0.7607784660541266,-0.0900034354836139,-0.2391800216171129,1.2266462844278907,-0.4971711077905320,-0.0016877651520477,-0.2716182110903840,0.0112910225905372,0.0920466941968952,0.7893462649968818,-0.5240000000000000,0.0005282627486850
-0.7742714732984916,-0.0931895012173352,-0.2426330092806553,1.2245859462137691,-0.4816791863766823,-0.0017134392757528,-0.2691214215121334,0.0110803634001370,0.0912177087895132,0.7871419380395754,-0.5240000000000000,0.0005217091011718
-0.7864156812692599,-0.0961011131482548,-0.2457044495041641,1.2201589363828176,-0.4651436299364765,-0.0017354200098171,-0.2669295267573240,0.0108970630631917,0.0904895574560424,0.7852048934553382,-0.5240000000000000,0.0005159643652531
-0.7966250683024085,-0.0985818694097848,-0.2482585599113007,1.2115587055647226,-0.4463493117407934,-0.0017517459398190,-0.2650173363425950,0.0107384015758138,0.0898540236572007,0.7835135875603011,-0.5240000000000000,0.0005109592864620
-0.8040633849666832,-0.1004101296490830,-0.2501012654020252,1.1962225889187947,-0.4235770694594817,-0.0017597370210433,-0.2633610735164261,0.0106019155069625,0.0893033249344160,0.7820475614396230,-0.5240000000000000,0.0005066290443695
-0.8085637997119440,-0.1015273553427513,-0.2512061997585868,1.1743029408689567,-0.3971540149998928,-0.0017594643918708,-0.2619383413003820,0.0104853706922431,0.0888301084232511,0.7807874410660458,-0.5240000000000000,0.0005029130347907
-0.8099906746946457,-0.1018887749057126,-0.2515497850357747,1.1460511282306725,-0.3674723393238190,-0.0017511844004219,-0.2607280508261002,0.0103867353390270,0.0884274326902763,0.7797148993786737,-0.5240000000000000,0.0004997545719151
-0.8082506276094323,-0.1014673466041385,-0.2511126266902481,1.1118058792856105,-0.3349659693636495,-0.0017353086025375,-0.2597103195162841,0.0103041538513289,0.0880887385596596,0.7788125875331430,-0.5240000000000000,0.0004971005284580
-0.8033115616398029,-0.1002592895844165,-0.2498833689711379,1.0720142047688339,-0.3001120466975828,-0.0017123989981507,-0.2588663466543645,0.0102359216393094,0.0878078115856263,0.7780640425403949,-0.5240000000000000,0.0004949009316738
